Año,Trimestre,Mes,Provincia,Numero_llamadas
2013,Cuarto,Noviembre,Barcelona,476
2013,Cuarto,Noviembre,Girona,47
2013,Cuarto,Noviembre,Lleida,22
2013,Cuarto,Noviembre,Tarragona,56
2013,Cuarto,Noviembre,Alicante/Alacant,205
2013,Cuarto,Noviembre,Castellón/Castelló,61
2013,Cuarto,Noviembre,Valencia/València,324
2013,Cuarto,Noviembre,Badajoz,63
2013,Cuarto,Noviembre,Cáceres,60
2013,Cuarto,Noviembre,A Coruña,127
2013,Cuarto,Noviembre,Lugo,22
2013,Cuarto,Noviembre,Ourense,30
2013,Cuarto,Noviembre,Pontevedra,85
2013,Cuarto,Noviembre,Madrid,1198
2013,Cuarto,Noviembre,Murcia,120
2013,Cuarto,Noviembre,Navarra,58
2013,Cuarto,Noviembre,Araba/Álava,25
2013,Cuarto,Noviembre,Bizkaia,83
2013,Cuarto,Noviembre,Gipuzkoa,52
2013,Cuarto,Noviembre,La Rioja,25
2013,Cuarto,Noviembre,Ceuta,4
2013,Cuarto,Noviembre,Melilla,13
2013,Cuarto,Diciembre,Almería,65
2013,Cuarto,Diciembre,Cádiz,126
2013,Cuarto,Diciembre,Córdoba,108
2013,Cuarto,Diciembre,Granada,132
2013,Cuarto,Diciembre,Huelva,70
2013,Cuarto,Diciembre,Jaén,89
2013,Cuarto,Diciembre,Málaga,219
2013,Cuarto,Diciembre,Sevilla,354
2013,Cuarto,Diciembre,Huesca,12
2013,Cuarto,Diciembre,Teruel,8
2013,Cuarto,Diciembre,Zaragoza,140
2013,Cuarto,Diciembre,Asturias,152
2013,Cuarto,Diciembre,Illes Balears,109
2013,Cuarto,Diciembre,Las Palmas,224
2013,Cuarto,Diciembre,Santa Cruz de Tenerife,174
2013,Cuarto,Diciembre,Cantabria,78
2013,Cuarto,Diciembre,Ávila,38
2013,Cuarto,Diciembre,Burgos,43
2013,Cuarto,Diciembre,León,77
2013,Cuarto,Diciembre,Palencia,26
2013,Cuarto,Diciembre,Salamanca,31
2013,Cuarto,Diciembre,Segovia,7
2013,Cuarto,Diciembre,Soria,2
2013,Cuarto,Diciembre,Valladolid,93
2013,Cuarto,Diciembre,Zamora,20
2013,Cuarto,Diciembre,Albacete,42
2013,Cuarto,Diciembre,Ciudad Real,35
2013,Cuarto,Diciembre,Cuenca,25
2013,Cuarto,Diciembre,Guadalajara,40
2013,Cuarto,Diciembre,Toledo,90
2013,Cuarto,Diciembre,Barcelona,589
2013,Cuarto,Diciembre,Girona,55
2013,Cuarto,Diciembre,Lleida,23
2013,Cuarto,Diciembre,Tarragona,86
2013,Cuarto,Diciembre,Alicante/Alacant,200
2013,Cuarto,Diciembre,Castellón/Castelló,65
2013,Cuarto,Diciembre,Valencia/València,407
2013,Cuarto,Diciembre,Badajoz,72
2013,Cuarto,Diciembre,Cáceres,48
2013,Cuarto,Diciembre,A Coruña,115
2013,Cuarto,Diciembre,Lugo,23
2013,Cuarto,Diciembre,Ourense,25
2013,Cuarto,Diciembre,Pontevedra,110
2013,Cuarto,Diciembre,Madrid,1506
2013,Cuarto,Diciembre,Murcia,170
2013,Cuarto,Diciembre,Navarra,62
2013,Cuarto,Diciembre,Araba/Álava,22
2013,Cuarto,Diciembre,Bizkaia,101
2013,Cuarto,Diciembre,Gipuzkoa,49
2013,Cuarto,Diciembre,La Rioja,30
2013,Cuarto,Diciembre,Ceuta,9
2013,Cuarto,Diciembre,Melilla,8
2014,Primero,Enero,Almería,68
2014,Primero,Enero,Cádiz,152
2014,Primero,Enero,Córdoba,88
2014,Primero,Enero,Granada,128
2014,Primero,Enero,Huelva,59
2014,Primero,Enero,Jaén,69
2014,Primero,Enero,Málaga,211
2014,Primero,Enero,Sevilla,267
2014,Primero,Enero,Huesca,14
2014,Primero,Enero,Teruel,2
2014,Primero,Enero,Zaragoza,84
2014,Primero,Enero,Asturias,109
2014,Primero,Enero,Illes Balears,104
2014,Primero,Enero,Las Palmas,183
2014,Primero,Enero,Santa Cruz de Tenerife,161
2014,Primero,Enero,Cantabria,60
2014,Primero,Enero,Ávila,26
2014,Primero,Enero,Burgos,35
2014,Primero,Enero,León,31
2014,Primero,Enero,Palencia,12
2014,Primero,Enero,Salamanca,47
2014,Primero,Enero,Segovia,17
2014,Primero,Enero,Soria,4
2014,Primero,Enero,Valladolid,57
2014,Primero,Enero,Zamora,18
2014,Primero,Enero,Albacete,33
2014,Primero,Enero,Ciudad Real,59
2014,Primero,Enero,Cuenca,9
2014,Primero,Enero,Guadalajara,31
2014,Primero,Enero,Toledo,86
2014,Primero,Enero,Barcelona,503
2014,Primero,Enero,Girona,39
2014,Primero,Enero,Lleida,28
2014,Primero,Enero,Tarragona,63
2014,Primero,Enero,Alicante/Alacant,215
2014,Primero,Enero,Castellón/Castelló,76
2014,Primero,Enero,Valencia/València,318
2014,Primero,Enero,Badajoz,88
2014,Primero,Enero,Cáceres,52
2014,Primero,Enero,A Coruña,107
2014,Primero,Enero,Lugo,31
2014,Primero,Enero,Ourense,24
2014,Primero,Enero,Pontevedra,66
2014,Primero,Enero,Madrid,1345
2014,Primero,Enero,Murcia,155
2014,Primero,Enero,Navarra,68
2014,Primero,Enero,Araba/Álava,27
2014,Primero,Enero,Bizkaia,98
2014,Primero,Enero,Gipuzkoa,43
2014,Primero,Enero,La Rioja,30
2014,Primero,Enero,Ceuta,11
2014,Primero,Enero,Melilla,14
2014,Primero,Enero,No consta,1
2014,Primero,Febrero,Almería,60
2014,Primero,Febrero,Cádiz,106
2014,Primero,Febrero,Córdoba,77
2014,Primero,Febrero,Granada,107
2014,Primero,Febrero,Huelva,69
2014,Primero,Febrero,Jaén,60
2014,Primero,Febrero,Málaga,165
2014,Primero,Febrero,Sevilla,215
2014,Primero,Febrero,Huesca,19
2014,Primero,Febrero,Teruel,5
2014,Primero,Febrero,Zaragoza,59
2014,Primero,Febrero,Asturias,83
2014,Primero,Febrero,Illes Balears,97
2014,Primero,Febrero,Las Palmas,164
2014,Primero,Febrero,Santa Cruz de Tenerife,128
2014,Primero,Febrero,Cantabria,63
2014,Primero,Febrero,Ávila,14
2014,Primero,Febrero,Burgos,36
2014,Primero,Febrero,León,40
2014,Primero,Febrero,Palencia,7
2014,Primero,Febrero,Salamanca,40
2014,Primero,Febrero,Segovia,14
2014,Primero,Febrero,Soria,10
2014,Primero,Febrero,Valladolid,54
2014,Primero,Febrero,Zamora,19
2014,Primero,Febrero,Albacete,22
2014,Primero,Febrero,Ciudad Real,28
2014,Primero,Febrero,Cuenca,18
2014,Primero,Febrero,Guadalajara,32
2014,Primero,Febrero,Toledo,77
2014,Primero,Febrero,Barcelona,407
2014,Primero,Febrero,Girona,37
2014,Primero,Febrero,Lleida,13
2014,Primero,Febrero,Tarragona,59
2014,Primero,Febrero,Alicante/Alacant,200
2014,Primero,Febrero,Castellón/Castelló,50
2014,Primero,Febrero,Valencia/València,250
2014,Primero,Febrero,Badajoz,109
2014,Primero,Febrero,Cáceres,33
2014,Primero,Febrero,A Coruña,71
2014,Primero,Febrero,Lugo,28
2014,Primero,Febrero,Ourense,23
2014,Primero,Febrero,Pontevedra,71
2014,Primero,Febrero,Madrid,1043
2014,Primero,Febrero,Murcia,118
2014,Primero,Febrero,Navarra,43
2014,Primero,Febrero,Araba/Álava,19
2014,Primero,Febrero,Bizkaia,52
2014,Primero,Febrero,Gipuzkoa,21
2014,Primero,Febrero,La Rioja,35
2014,Primero,Febrero,Ceuta,7
2014,Primero,Febrero,Melilla,8
2014,Primero,Febrero,No consta,1
2014,Primero,Marzo,Almería,115
2014,Primero,Marzo,Cádiz,142
2014,Primero,Marzo,Córdoba,84
2014,Primero,Marzo,Granada,147
2014,Primero,Marzo,Huelva,57
2014,Primero,Marzo,Jaén,66
2014,Primero,Marzo,Málaga,225
2014,Primero,Marzo,Sevilla,308
2014,Primero,Marzo,Huesca,11
2014,Primero,Marzo,Teruel,4
2014,Primero,Marzo,Zaragoza,85
2014,Primero,Marzo,Asturias,106
2014,Primero,Marzo,Illes Balears,107
2014,Primero,Marzo,Las Palmas,192
2014,Primero,Marzo,Santa Cruz de Tenerife,143
2014,Primero,Marzo,Cantabria,66
2014,Primero,Marzo,Ávila,21
2014,Primero,Marzo,Burgos,39
2014,Primero,Marzo,León,46
2014,Primero,Marzo,Palencia,11
2014,Primero,Marzo,Salamanca,36
2014,Primero,Marzo,Segovia,21
2014,Primero,Marzo,Soria,5
2014,Primero,Marzo,Valladolid,92
2014,Primero,Marzo,Zamora,14
2014,Primero,Marzo,Albacete,32
2014,Primero,Marzo,Ciudad Real,34
2014,Primero,Marzo,Cuenca,15
2014,Primero,Marzo,Guadalajara,38
2014,Primero,Marzo,Toledo,82
2014,Primero,Marzo,Barcelona,516
2014,Primero,Marzo,Girona,29
2014,Primero,Marzo,Lleida,21
2014,Primero,Marzo,Tarragona,68
2014,Primero,Marzo,Alicante/Alacant,252
2014,Primero,Marzo,Castellón/Castelló,46
2014,Primero,Marzo,Valencia/València,323
2014,Primero,Marzo,Badajoz,78
2014,Primero,Marzo,Cáceres,44
2014,Primero,Marzo,A Coruña,94
2014,Primero,Marzo,Lugo,31
2014,Primero,Marzo,Ourense,15
2014,Primero,Marzo,Pontevedra,67
2014,Primero,Marzo,Madrid,1382
2014,Primero,Marzo,Murcia,143
2014,Primero,Marzo,Navarra,69
2014,Primero,Marzo,Araba/Álava,36
2014,Primero,Marzo,Bizkaia,110
2014,Primero,Marzo,Gipuzkoa,34
2014,Primero,Marzo,La Rioja,38
2014,Primero,Marzo,Ceuta,8
2014,Primero,Marzo,Melilla,2
2014,Primero,Marzo,No consta,1
2014,Segundo,Abril,Almería,74
2014,Segundo,Abril,Cádiz,128
2014,Segundo,Abril,Córdoba,86
2014,Segundo,Abril,Granada,111
2014,Segundo,Abril,Huelva,68
2014,Segundo,Abril,Jaén,76
2014,Segundo,Abril,Málaga,203
2014,Segundo,Abril,Sevilla,315
2014,Segundo,Abril,Huesca,13
2014,Segundo,Abril,Teruel,8
2014,Segundo,Abril,Zaragoza,96
2014,Segundo,Abril,Asturias,128
2014,Segundo,Abril,Illes Balears,112
2014,Segundo,Abril,Las Palmas,161
2014,Segundo,Abril,Santa Cruz de Tenerife,110
2014,Segundo,Abril,Cantabria,60
2014,Segundo,Abril,Ávila,29
2014,Segundo,Abril,Burgos,35
2014,Segundo,Abril,León,47
2014,Segundo,Abril,Palencia,17
2014,Segundo,Abril,Salamanca,39
2014,Segundo,Abril,Segovia,12
2014,Segundo,Abril,Soria,3
2014,Segundo,Abril,Valladolid,82
2014,Segundo,Abril,Zamora,8
2014,Segundo,Abril,Albacete,31
2014,Segundo,Abril,Ciudad Real,41
2014,Segundo,Abril,Cuenca,13
2014,Segundo,Abril,Guadalajara,10
2014,Segundo,Abril,Toledo,82
2014,Segundo,Abril,Barcelona,464
2014,Segundo,Abril,Girona,35
2014,Segundo,Abril,Lleida,16
2014,Segundo,Abril,Tarragona,73
2014,Segundo,Abril,Alicante/Alacant,204
2014,Segundo,Abril,Castellón/Castelló,64
2014,Segundo,Abril,Valencia/València,341
2014,Segundo,Abril,Badajoz,45
2014,Segundo,Abril,Cáceres,41
2014,Segundo,Abril,A Coruña,87
2014,Segundo,Abril,Lugo,18
2014,Segundo,Abril,Ourense,30
2014,Segundo,Abril,Pontevedra,93
2014,Segundo,Abril,Madrid,1168
2014,Segundo,Abril,Murcia,128
2014,Segundo,Abril,Navarra,64
2014,Segundo,Abril,Araba/Álava,19
2014,Segundo,Abril,Bizkaia,94
2014,Segundo,Abril,Gipuzkoa,56
2014,Segundo,Abril,La Rioja,36
2014,Segundo,Abril,Ceuta,9
2014,Segundo,Abril,Melilla,4
2014,Segundo,Abril,No consta,3
2014,Segundo,Mayo,Almería,86
2014,Segundo,Mayo,Cádiz,119
2014,Segundo,Mayo,Córdoba,96
2014,Segundo,Mayo,Granada,108
2014,Segundo,Mayo,Huelva,67
2014,Segundo,Mayo,Jaén,66
2014,Segundo,Mayo,Málaga,232
2014,Segundo,Mayo,Sevilla,300
2014,Segundo,Mayo,Huesca,15
2014,Segundo,Mayo,Teruel,3
2014,Segundo,Mayo,Zaragoza,87
2014,Segundo,Mayo,Asturias,84
2014,Segundo,Mayo,Illes Balears,121
2014,Segundo,Mayo,Las Palmas,167
2014,Segundo,Mayo,Santa Cruz de Tenerife,121
2014,Segundo,Mayo,Cantabria,80
2014,Segundo,Mayo,Ávila,20
2014,Segundo,Mayo,Burgos,35
2014,Segundo,Mayo,León,29
2014,Segundo,Mayo,Palencia,24
2014,Segundo,Mayo,Salamanca,21
2014,Segundo,Mayo,Segovia,14
2014,Segundo,Mayo,Soria,4
2014,Segundo,Mayo,Valladolid,56
2014,Segundo,Mayo,Zamora,20
2014,Segundo,Mayo,Albacete,21
2014,Segundo,Mayo,Ciudad Real,35
2014,Segundo,Mayo,Cuenca,8
2014,Segundo,Mayo,Guadalajara,25
2014,Segundo,Mayo,Toledo,64
2014,Segundo,Mayo,Barcelona,466
2014,Segundo,Mayo,Girona,26
2014,Segundo,Mayo,Lleida,15
2014,Segundo,Mayo,Tarragona,74
2014,Segundo,Mayo,Alicante/Alacant,253
2014,Segundo,Mayo,Castellón/Castelló,57
2014,Segundo,Mayo,Valencia/València,327
2014,Segundo,Mayo,Badajoz,89
2014,Segundo,Mayo,Cáceres,44
2014,Segundo,Mayo,A Coruña,75
2014,Segundo,Mayo,Lugo,42
2014,Segundo,Mayo,Ourense,23
2014,Segundo,Mayo,Pontevedra,138
2014,Segundo,Mayo,Madrid,1342
2014,Segundo,Mayo,Murcia,164
2014,Segundo,Mayo,Navarra,58
2014,Segundo,Mayo,Araba/Álava,27
2014,Segundo,Mayo,Bizkaia,102
2014,Segundo,Mayo,Gipuzkoa,25
2014,Segundo,Mayo,La Rioja,41
2014,Segundo,Mayo,Ceuta,6
2014,Segundo,Mayo,Melilla,16
2014,Segundo,Mayo,No consta,1
2014,Segundo,Junio,Almería,74
2014,Segundo,Junio,Cádiz,136
2014,Segundo,Junio,Córdoba,80
2014,Segundo,Junio,Granada,134
2014,Segundo,Junio,Huelva,58
2014,Segundo,Junio,Jaén,61
2014,Segundo,Junio,Málaga,250
2014,Segundo,Junio,Sevilla,307
2014,Segundo,Junio,Huesca,15
2014,Segundo,Junio,Teruel,4
2014,Segundo,Junio,Zaragoza,102
2014,Segundo,Junio,Asturias,106
2014,Segundo,Junio,Illes Balears,119
2014,Segundo,Junio,Las Palmas,177
2014,Segundo,Junio,Santa Cruz de Tenerife,148
2014,Segundo,Junio,Cantabria,68
2014,Segundo,Junio,Ávila,9
2014,Segundo,Junio,Burgos,19
2014,Segundo,Junio,León,42
2014,Segundo,Junio,Palencia,11
2014,Segundo,Junio,Salamanca,40
2014,Segundo,Junio,Segovia,8
2014,Segundo,Junio,Soria,5
2014,Segundo,Junio,Valladolid,63
2014,Segundo,Junio,Zamora,20
2014,Segundo,Junio,Albacete,35
2014,Segundo,Junio,Ciudad Real,43
2014,Segundo,Junio,Cuenca,12
2014,Segundo,Junio,Guadalajara,29
2014,Segundo,Junio,Toledo,76
2014,Segundo,Junio,Barcelona,502
2014,Segundo,Junio,Girona,33
2014,Segundo,Junio,Lleida,20
2014,Segundo,Junio,Tarragona,69
2014,Segundo,Junio,Alicante/Alacant,214
2014,Segundo,Junio,Castellón/Castelló,44
2014,Segundo,Junio,Valencia/València,338
2014,Segundo,Junio,Badajoz,57
2014,Segundo,Junio,Cáceres,35
2014,Segundo,Junio,A Coruña,86
2014,Segundo,Junio,Lugo,33
2014,Segundo,Junio,Ourense,26
2014,Segundo,Junio,Pontevedra,118
2014,Segundo,Junio,Madrid,1310
2014,Segundo,Junio,Murcia,128
2014,Segundo,Junio,Navarra,60
2014,Segundo,Junio,Araba/Álava,17
2014,Segundo,Junio,Bizkaia,91
2014,Segundo,Junio,Gipuzkoa,39
2014,Segundo,Junio,La Rioja,17
2014,Segundo,Junio,Ceuta,9
2014,Segundo,Junio,Melilla,12
2014,Segundo,Junio,No consta,1
2014,Tercero,Julio,Almería,78
2014,Tercero,Julio,Cádiz,129
2014,Tercero,Julio,Córdoba,72
2014,Tercero,Julio,Granada,119
2014,Tercero,Julio,Huelva,54
2014,Tercero,Julio,Jaén,54
2014,Tercero,Julio,Málaga,213
2014,Tercero,Julio,Sevilla,282
2014,Tercero,Julio,Huesca,8
2014,Tercero,Julio,Zaragoza,73
2014,Tercero,Julio,Asturias,98
2014,Tercero,Julio,Illes Balears,129
2014,Tercero,Julio,Las Palmas,147
2014,Tercero,Julio,Santa Cruz de Tenerife,121
2014,Tercero,Julio,Cantabria,77
2014,Tercero,Julio,Ávila,22
2014,Tercero,Julio,Burgos,27
2014,Tercero,Julio,León,31
2014,Tercero,Julio,Palencia,18
2014,Tercero,Julio,Salamanca,33
2014,Tercero,Julio,Segovia,14
2014,Tercero,Julio,Soria,3
2014,Tercero,Julio,Valladolid,44
2014,Tercero,Julio,Zamora,16
2014,Tercero,Julio,Albacete,29
2014,Tercero,Julio,Ciudad Real,34
2014,Tercero,Julio,Cuenca,14
2014,Tercero,Julio,Guadalajara,21
2014,Tercero,Julio,Toledo,75
2014,Tercero,Julio,Barcelona,485
2014,Tercero,Julio,Girona,38
2014,Tercero,Julio,Lleida,12
2014,Tercero,Julio,Tarragona,76
2014,Tercero,Julio,Alicante/Alacant,217
2014,Tercero,Julio,Castellón/Castelló,54
2014,Tercero,Julio,Valencia/València,340
2014,Tercero,Julio,Badajoz,58
2014,Tercero,Julio,Cáceres,33
2014,Tercero,Julio,A Coruña,49
2014,Tercero,Julio,Lugo,22
2014,Tercero,Julio,Ourense,22
2014,Tercero,Julio,Pontevedra,91
2014,Tercero,Julio,Madrid,1146
2014,Tercero,Julio,Murcia,137
2014,Tercero,Julio,Navarra,57
2014,Tercero,Julio,Araba/Álava,25
2014,Tercero,Julio,Bizkaia,66
2014,Tercero,Julio,Gipuzkoa,31
2014,Tercero,Julio,La Rioja,16
2014,Tercero,Julio,Ceuta,7
2014,Tercero,Julio,Melilla,3
2014,Tercero,Agosto,Almería,101
2014,Tercero,Agosto,Cádiz,200
2014,Tercero,Agosto,Córdoba,104
2014,Tercero,Agosto,Granada,146
2014,Tercero,Agosto,Huelva,81
2014,Tercero,Agosto,Jaén,74
2014,Tercero,Agosto,Málaga,271
2014,Tercero,Agosto,Sevilla,373
2014,Tercero,Agosto,Huesca,10
2014,Tercero,Agosto,Teruel,6
2014,Tercero,Agosto,Zaragoza,76
2014,Tercero,Agosto,Asturias,84
2014,Tercero,Agosto,Illes Balears,170
2014,Tercero,Agosto,Las Palmas,205
2014,Tercero,Agosto,Santa Cruz de Tenerife,175
2014,Tercero,Agosto,Cantabria,99
2014,Tercero,Agosto,Ávila,19
2014,Tercero,Agosto,Burgos,33
2014,Tercero,Agosto,León,58
2014,Tercero,Agosto,Palencia,17
2014,Tercero,Agosto,Salamanca,26
2014,Tercero,Agosto,Segovia,19
2014,Tercero,Agosto,Soria,4
2014,Tercero,Agosto,Valladolid,67
2014,Tercero,Agosto,Zamora,24
2014,Tercero,Agosto,Albacete,48
2014,Tercero,Agosto,Ciudad Real,57
2014,Tercero,Agosto,Cuenca,14
2014,Tercero,Agosto,Guadalajara,29
2014,Tercero,Agosto,Toledo,110
2014,Tercero,Agosto,Barcelona,593
2014,Tercero,Agosto,Girona,33
2014,Tercero,Agosto,Lleida,24
2014,Tercero,Agosto,Tarragona,64
2014,Tercero,Agosto,Alicante/Alacant,311
2014,Tercero,Agosto,Castellón/Castelló,75
2014,Tercero,Agosto,Valencia/València,428
2014,Tercero,Agosto,Badajoz,87
2014,Tercero,Agosto,Cáceres,42
2014,Tercero,Agosto,A Coruña,74
2014,Tercero,Agosto,Lugo,35
2014,Tercero,Agosto,Ourense,26
2014,Tercero,Agosto,Pontevedra,119
2014,Tercero,Agosto,Madrid,1377
2014,Tercero,Agosto,Murcia,194
2014,Tercero,Agosto,Navarra,97
2014,Tercero,Agosto,Araba/Álava,13
2014,Tercero,Agosto,Bizkaia,103
2014,Tercero,Agosto,Gipuzkoa,27
2014,Tercero,Agosto,La Rioja,36
2014,Tercero,Agosto,Ceuta,7
2014,Tercero,Agosto,Melilla,9
2014,Tercero,Septiembre,Almería,94
2014,Tercero,Septiembre,Cádiz,150
2014,Tercero,Septiembre,Córdoba,102
2014,Tercero,Septiembre,Granada,139
2014,Tercero,Septiembre,Huelva,54
2014,Tercero,Septiembre,Jaén,50
2014,Tercero,Septiembre,Málaga,254
2014,Tercero,Septiembre,Sevilla,324
2014,Tercero,Septiembre,Huesca,14
2014,Tercero,Septiembre,Teruel,10
2014,Tercero,Septiembre,Zaragoza,93
2014,Tercero,Septiembre,Asturias,108
2014,Tercero,Septiembre,Illes Balears,108
2014,Tercero,Septiembre,Las Palmas,202
2014,Tercero,Septiembre,Santa Cruz de Tenerife,178
2014,Tercero,Septiembre,Cantabria,72
2014,Tercero,Septiembre,Ávila,15
2014,Tercero,Septiembre,Burgos,41
2014,Tercero,Septiembre,León,56
2014,Tercero,Septiembre,Palencia,10
2014,Tercero,Septiembre,Salamanca,30
2014,Tercero,Septiembre,Segovia,21
2014,Tercero,Septiembre,Soria,6
2014,Tercero,Septiembre,Valladolid,51
2014,Tercero,Septiembre,Zamora,24
2014,Tercero,Septiembre,Albacete,37
2014,Tercero,Septiembre,Ciudad Real,40
2014,Tercero,Septiembre,Cuenca,21
2014,Tercero,Septiembre,Guadalajara,43
2014,Tercero,Septiembre,Toledo,100
2014,Tercero,Septiembre,Barcelona,541
2014,Tercero,Septiembre,Girona,54
2014,Tercero,Septiembre,Lleida,22
2014,Tercero,Septiembre,Tarragona,67
2014,Tercero,Septiembre,Alicante/Alacant,322
2014,Tercero,Septiembre,Castellón/Castelló,74
2014,Tercero,Septiembre,Valencia/València,411
2014,Tercero,Septiembre,Badajoz,83
2014,Tercero,Septiembre,Cáceres,54
2014,Tercero,Septiembre,A Coruña,86
2014,Tercero,Septiembre,Lugo,41
2014,Tercero,Septiembre,Ourense,24
2014,Tercero,Septiembre,Pontevedra,134
2014,Tercero,Septiembre,Madrid,1516
2014,Tercero,Septiembre,Murcia,172
2014,Tercero,Septiembre,Navarra,68
2014,Tercero,Septiembre,Araba/Álava,31
2014,Tercero,Septiembre,Bizkaia,115
2014,Tercero,Septiembre,Gipuzkoa,32
2014,Tercero,Septiembre,La Rioja,34
2014,Tercero,Septiembre,Ceuta,6
2014,Tercero,Septiembre,Melilla,10
2014,Cuarto,Octubre,Almería,76
2014,Cuarto,Octubre,Cádiz,165
2014,Cuarto,Octubre,Córdoba,93
2014,Cuarto,Octubre,Granada,122
2014,Cuarto,Octubre,Huelva,50
2014,Cuarto,Octubre,Jaén,58
2014,Cuarto,Octubre,Málaga,210
2014,Cuarto,Octubre,Sevilla,305
2014,Cuarto,Octubre,Huesca,8
2014,Cuarto,Octubre,Teruel,4
2014,Cuarto,Octubre,Zaragoza,92
2014,Cuarto,Octubre,Asturias,130
2014,Cuarto,Octubre,Illes Balears,104
2014,Cuarto,Octubre,Las Palmas,184
2014,Cuarto,Octubre,Santa Cruz de Tenerife,157
2014,Cuarto,Octubre,Cantabria,60
2014,Cuarto,Octubre,Ávila,18
2014,Cuarto,Octubre,Burgos,33
2014,Cuarto,Octubre,León,32
2014,Cuarto,Octubre,Palencia,24
2014,Cuarto,Octubre,Salamanca,38
2014,Cuarto,Octubre,Segovia,18
2014,Cuarto,Octubre,Soria,5
2014,Cuarto,Octubre,Valladolid,78
2014,Cuarto,Octubre,Zamora,8
2014,Cuarto,Octubre,Albacete,27
2014,Cuarto,Octubre,Ciudad Real,37
2014,Cuarto,Octubre,Cuenca,21
2014,Cuarto,Octubre,Guadalajara,30
2014,Cuarto,Octubre,Toledo,84
2014,Cuarto,Octubre,Barcelona,513
2014,Cuarto,Octubre,Girona,34
2014,Cuarto,Octubre,Lleida,17
2014,Cuarto,Octubre,Tarragona,52
2014,Cuarto,Octubre,Alicante/Alacant,314
2014,Cuarto,Octubre,Castellón/Castelló,70
2014,Cuarto,Octubre,Valencia/València,417
2014,Cuarto,Octubre,Badajoz,65
2014,Cuarto,Octubre,Cáceres,41
2014,Cuarto,Octubre,A Coruña,55
2014,Cuarto,Octubre,Lugo,39
2014,Cuarto,Octubre,Ourense,18
2014,Cuarto,Octubre,Pontevedra,117
2014,Cuarto,Octubre,Madrid,1204
2014,Cuarto,Octubre,Murcia,159
2014,Cuarto,Octubre,Navarra,69
2014,Cuarto,Octubre,Araba/Álava,17
2014,Cuarto,Octubre,Bizkaia,109
2014,Cuarto,Octubre,Gipuzkoa,35
2014,Cuarto,Octubre,La Rioja,36
2014,Cuarto,Octubre,Ceuta,8
2014,Cuarto,Octubre,Melilla,7
2014,Cuarto,Octubre,No consta,2
2014,Cuarto,Noviembre,Almería,77
2014,Cuarto,Noviembre,Cádiz,155
2014,Cuarto,Noviembre,Córdoba,80
2014,Cuarto,Noviembre,Granada,103
2014,Cuarto,Noviembre,Huelva,69
2014,Cuarto,Noviembre,Jaén,60
2014,Cuarto,Noviembre,Málaga,172
2014,Cuarto,Noviembre,Sevilla,277
2014,Cuarto,Noviembre,Huesca,12
2014,Cuarto,Noviembre,Teruel,10
2014,Cuarto,Noviembre,Zaragoza,85
2014,Cuarto,Noviembre,Asturias,76
2014,Cuarto,Noviembre,Illes Balears,86
2014,Cuarto,Noviembre,Las Palmas,207
2014,Cuarto,Noviembre,Santa Cruz de Tenerife,141
2014,Cuarto,Noviembre,Cantabria,53
2014,Cuarto,Noviembre,Ávila,17
2014,Cuarto,Noviembre,Burgos,30
2014,Cuarto,Noviembre,León,44
2014,Cuarto,Noviembre,Palencia,20
2014,Cuarto,Noviembre,Salamanca,42
2014,Cuarto,Noviembre,Segovia,19
2014,Cuarto,Noviembre,Soria,3
2014,Cuarto,Noviembre,Valladolid,64
2014,Cuarto,Noviembre,Zamora,13
2014,Cuarto,Noviembre,Albacete,39
2014,Cuarto,Noviembre,Ciudad Real,40
2014,Cuarto,Noviembre,Cuenca,16
2014,Cuarto,Noviembre,Guadalajara,39
2014,Cuarto,Noviembre,Toledo,79
2014,Cuarto,Noviembre,Barcelona,499
2014,Cuarto,Noviembre,Girona,35
2014,Cuarto,Noviembre,Lleida,16
2014,Cuarto,Noviembre,Tarragona,47
2014,Cuarto,Noviembre,Alicante/Alacant,297
2014,Cuarto,Noviembre,Castellón/Castelló,43
2014,Cuarto,Noviembre,Valencia/València,362
2014,Cuarto,Noviembre,Badajoz,44
2014,Cuarto,Noviembre,Cáceres,38
2014,Cuarto,Noviembre,A Coruña,55
2014,Cuarto,Noviembre,Lugo,47
2014,Cuarto,Noviembre,Ourense,17
2014,Cuarto,Noviembre,Pontevedra,125
2014,Cuarto,Noviembre,Madrid,1242
2014,Cuarto,Noviembre,Murcia,121
2014,Cuarto,Noviembre,Navarra,60
2014,Cuarto,Noviembre,Araba/Álava,12
2014,Cuarto,Noviembre,Bizkaia,99
2014,Cuarto,Noviembre,Gipuzkoa,30
2014,Cuarto,Noviembre,La Rioja,44
2014,Cuarto,Noviembre,Ceuta,5
2014,Cuarto,Noviembre,Melilla,9
2014,Cuarto,Noviembre,No consta,1
2014,Cuarto,Diciembre,Almería,93
2014,Cuarto,Diciembre,Cádiz,194
2014,Cuarto,Diciembre,Córdoba,111
2014,Cuarto,Diciembre,Granada,136
2014,Cuarto,Diciembre,Huelva,91
2014,Cuarto,Diciembre,Jaén,76
2014,Cuarto,Diciembre,Málaga,321
2014,Cuarto,Diciembre,Sevilla,402
2014,Cuarto,Diciembre,Huesca,17
2014,Cuarto,Diciembre,Teruel,16
2014,Cuarto,Diciembre,Zaragoza,121
2014,Cuarto,Diciembre,Asturias,147
